time_sec,ros_time_sec,mode,estop_active,manual_override,timeout_active,rc_ch1,rc_ch2,rc_ch5,rc_ch6,target_duty,limited_duty,final_duty,vesc_duty,target_steering,final_steering,speed_mps,speed_kph,accel_mps2,erpm,motor_rpm,wheel_rpm,battery_voltage,voltage_drop,input_current,motor_current,vesc_temp,motor_temp,fault_code,duty_limit_active,limit_reason
10.110409306999827,1783830007.2765493,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.160388398000123,1783830007.3265274,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.210400641999968,1783830007.3765402,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.260395252999842,1783830007.4265347,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.310381544999927,1783830007.476521,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.360343996999745,1783830007.5264826,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.410411279000073,1783830007.5765545,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.460395617999893,1783830007.626535,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.510440307999943,1783830007.6765804,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.560388201000023,1783830007.726528,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.61037132499996,1783830007.7765112,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.660360560999834,1783830007.8264997,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.71035129999973,1783830007.876516,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.76036674299985,1783830007.9265065,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.810640322999916,1783830007.9767847,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.860433151000052,1783830008.0265756,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.910405720999734,1783830008.0765455,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
10.960360050999952,1783830008.1264982,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.010381323999809,1783830008.1765215,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.060352132999924,1783830008.226491,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.110381886000141,1783830008.2765217,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.160367382999993,1783830008.3265066,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.210385935999966,1783830008.3765252,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.26037511300001,1783830008.4265141,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.310345346999839,1783830008.476484,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.360351964000074,1783830008.5264907,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.410407698999734,1783830008.5765467,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
11.460373581000113,1783830008.6265118,UNKNOWN,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,
