timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477728.587144,7.170,hand-roll,False,0.00000,-964.00,-137.71,-137.71,-0.7211,-0.00300,0.000,0.000,16.000,negative_erpm
1782477728.637182,7.220,hand-roll,False,0.00000,14.00,2.00,2.00,0.0105,0.00000,0.000,0.000,16.000,near_zero
1782477728.687237,7.270,hand-roll,False,0.00000,45.00,6.43,6.43,0.0337,0.00000,0.000,0.000,16.000,near_zero
1782477728.737476,7.320,hand-roll,False,0.00000,35.00,5.00,5.00,0.0262,0.00100,0.000,0.000,16.000,near_zero
1782477728.788059,7.371,hand-roll,False,0.00000,26.00,3.71,3.71,0.0194,0.00000,0.000,0.000,16.000,near_zero
1782477728.837830,7.420,hand-roll,False,0.00000,132.00,18.86,18.86,0.0987,-0.01200,0.000,0.000,16.000,positive_erpm
1782477728.887889,7.470,hand-roll,False,0.00000,133.00,19.00,19.00,0.0995,0.00800,0.000,0.000,16.000,positive_erpm
1782477728.937925,7.520,hand-roll,False,0.00000,-402.00,-57.43,-57.43,-0.3007,-0.00700,0.000,0.000,16.000,negative_erpm
1782477728.987933,7.570,hand-roll,False,0.00000,-24.00,-3.43,-3.43,-0.0180,-0.00100,0.000,0.000,16.000,near_zero
1782477729.038133,7.621,hand-roll,False,0.00000,-3.00,-0.43,-0.43,-0.0022,0.00000,0.000,0.000,16.000,near_zero
1782477729.088267,7.671,hand-roll,False,0.00000,-12.00,-1.71,-1.71,-0.0090,0.00000,0.000,0.000,16.000,near_zero
1782477729.138260,7.721,hand-roll,False,0.00000,-16.00,-2.29,-2.29,-0.0120,0.00000,0.000,0.000,16.100,near_zero
1782477729.188346,7.771,hand-roll,False,0.00000,-66.00,-9.43,-9.43,-0.0494,-0.01000,0.000,0.000,16.000,near_zero
1782477729.238529,7.821,hand-roll,False,0.00000,-82.00,-11.71,-11.71,-0.0613,-0.01000,0.000,0.000,16.000,negative_erpm
1782477729.288584,7.871,hand-roll,False,0.00000,-109.00,-15.57,-15.57,-0.0815,-0.00700,0.000,0.000,16.000,negative_erpm
1782477729.338793,7.921,hand-roll,False,0.00000,16.00,2.29,2.29,0.0120,0.00000,0.000,0.000,16.000,near_zero
1782477729.388894,7.971,hand-roll,False,0.00000,33.00,4.71,4.71,0.0247,0.00000,0.000,0.000,16.000,near_zero
1782477729.439367,8.022,hand-roll,False,0.00000,19.00,2.71,2.71,0.0142,0.00000,0.000,0.000,16.000,near_zero
1782477729.489201,8.072,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00000,0.000,0.000,16.100,near_zero
1782477729.539250,8.122,hand-roll,False,0.00000,76.00,10.86,10.86,0.0568,-0.01000,0.000,0.000,16.100,near_zero
1782477729.589380,8.172,hand-roll,False,0.00000,-16.00,-2.29,-2.29,-0.0120,-0.01500,0.000,0.000,16.000,near_zero
1782477729.639413,8.222,hand-roll,False,0.00000,-121.00,-17.29,-17.29,-0.0905,-0.00600,0.000,0.000,16.000,negative_erpm
